股票代號,股票名稱,日期,開盤價,最高價,最低價,收盤價,漲跌,漲幅(%),振幅(%),成交量,成交筆數,成交金額(千),均張,成交量變動(%),均張變動(%),股本(百萬),總市值(億),市值比重(%),本益比,股價淨值比,本益比(近四季),週轉率(%),成交值比重(%),漲跌停,成交量(股)
8069,元太,20190524,30.8,31.15,30.15,30.25,-0.55,-1.79,3.25,5460,3010,167050,1.8,-64.18,-28,11405,345,1.149,12.5,1.19,11.5,0.48,0.524,0,5460726
8070,長華,20190524,158,158.5,154.5,154.5,-2.5,-1.59,2.55,190,164,29685,1.2,25,9.09,639,98.7,0.032,9.6,1.67,9.2,0.3,0.029,0,190268
8071,能率網通,20190524,15.3,15.4,15.1,15.1,-0.1,-0.66,1.97,190,91,2890,2.1,-35.59,5,519,7.8,0.026,8.4,0.96,9.7,0.37,0.009,0,190000
8072,陞泰,20190524,22.1,22.3,21.8,21.8,0.05,0.23,2.3,96,46,2113,2.1,-52.71,50,800,17.4,0.006,,0.75,,0.12,0.002,0,96151
8074,鉅橡,20190524,20.5,20.55,20.3,20.55,0,0,1.22,152,57,3117,2.7,7.8,8,831,17.1,0.057,20.6,1.18,19.5,0.18,0.01,0,152200
8076,伍豐,20190524,38.8,39.95,38.8,39.8,0.6,1.53,2.93,490,325,19385,1.5,-28.78,0,2592,103.2,0.344,26.5,2.44,35.4,0.19,0.061,0,490453
8077,洛碁,20190524,16.65,16.75,16.65,16.75,-0.75,-4.29,0.57,2,4,46,0.5,-33.33,-50,1097,18.4,0.061,33.4,1.1,65.4,0,0,0,2765
8080,奧斯特,20190524,3.02,3.07,3.02,3.07,0.06,1.99,1.66,86,24,261,3.6,-23.89,9.09,640,2,0.007,,65.49,,0.13,0.001,0,86464
8081,致新,20190524,89.9,91.9,88.9,88.9,-0.6,-0.67,3.35,912,752,82653,1.2,23.08,-7.69,862,76.6,0.025,12.9,1.92,13.4,1.08,0.08,0,912522
8083,瑞穎,20190524,148,148.5,148,148,0.5,0.34,0.34,14,13,2073,1.1,100,-8.33,351,51.9,0.173,16.8,4.17,16.4,0.04,0.006,0,14000
8084,巨虹,20190524,36.45,36.45,35.8,36.25,0,0,1.79,6,6,217,1,-33.33,0,671,24.3,0.081,,3.2,,0.01,0.001,0,6000
8085,福華,20190524,4.41,4.5,4.39,4.41,0.02,0.46,2.51,324,90,1439,3.6,-44.04,-2.7,1573,6.9,0.023,,0.41,,0.21,0.005,0,324278
8086,宏捷科,20190524,41.7,42.2,41.05,41.5,0.25,0.61,2.79,1568,1102,65107,1.4,-20.04,0,1447,60.1,0.2,19.1,2.09,25,1.08,0.204,0,1568018
8087,華鎂鑫,20190524,7.37,7.62,7.37,7.62,-0.1,-1.3,3.24,2,3,15,0.7,,,299,2.3,0.008,,0.81,,0.01,0,0,2001
8088,品安,20190524,17.6,18.5,17.6,18.45,0.85,4.83,5.11,388,251,7012,1.5,-30.96,-25,609,11.2,0.037,9.2,1.27,12.6,0.63,0.022,0,388660
8091,翔名,20190524,76.1,76.8,76.1,76.1,-0.3,-0.39,0.92,25,20,1910,1.3,-64.79,0,442,33.6,0.112,19,1.35,13.4,0.06,0.006,0,25000
8092,建暐,20190524,8.99,9.1,8.81,8.99,0.02,0.22,3.23,58,18,517,3.2,61.11,-3.03,389,3.5,0.012,,0.97,,0.15,0.002,0,58000
8093,保銳,20190524,5.87,5.87,5.75,5.84,-0.03,-0.51,2.04,42,17,244,2.5,-32.26,4.17,642,3.7,0.012,,0.82,,0.07,0.001,0,42000
8096,擎亞,20190524,9.01,9.09,9.01,9.05,0.05,0.56,0.89,51,28,469,1.8,-55.26,-21.74,1396,12.6,0.042,90.2,0.55,,0.04,0.001,0,51728
8097,常珵,20190524,10.85,10.85,10.65,10.65,-0.15,-1.39,1.85,12,6,129,2,-29.41,81.82,267,2.8,0.009,,0.85,,0.05,0,0,12000
8099,大世科,20190524,18.6,18.65,18.5,18.5,-0.2,-1.07,0.8,22,19,415,1.2,-40.54,9.09,672,12.4,0.041,15.3,1.23,15.4,0.03,0.001,0,22340
8101,華冠,20190524,3.06,3.08,3.02,3.04,-0.02,-0.65,1.96,375,90,1138,4.2,209.92,75,2081,6.3,0.002,,0.6,,0.18,0.001,0,375043
8103,瀚荃,20190524,23.7,24,23.7,24,0.3,1.27,1.27,25,22,600,1.1,-41.86,10,814,19.5,0.006,10,0.76,9.2,0.03,0.001,0,25041
8104,錸寶,20190524,69.8,70,69.3,69.8,0,0,1,104,94,7262,1.1,-21.21,0,676,47.2,0.015,22.8,2.32,15.9,0.15,0.007,0,104263
8105,凌巨,20190524,9.27,9.35,9.25,9.27,0,0,1.08,587,244,5450,2.4,-36.75,-14.29,4415,40.9,0.013,16.4,0.5,,0.13,0.005,0,587000
8107,大億金茂,20190524,21.6,22,21.5,21.55,0,0,2.32,48,32,1039,1.5,500,36.36,750,16.2,0.054,11.4,1.09,12.7,0.06,0.003,0,48043
8109,博大,20190524,94.5,95.5,94.5,94.7,0.2,0.21,1.06,40,40,3869,1,-14.89,0,660,62.5,0.208,12.8,3.75,12.2,0.06,0.012,0,40700
8110,華東,20190524,9.48,9.64,9.48,9.51,0.03,0.32,1.69,251,134,2394,1.9,-65.09,0,5064,48.2,0.016,47.7,0.43,20.2,0.05,0.002,0,251228
8111,立碁,20190524,10.15,10.2,10.1,10.1,-0.05,-0.49,0.99,50,33,507,1.5,-38.27,-16.67,1141,11.5,0.038,16.9,0.89,16.2,0.04,0.002,0,50002
8112,至上,20190524,29.95,30.55,29.9,30.4,0.4,1.33,2.17,1424,909,43047,1.6,58.93,6.67,3785,115.1,0.037,9.4,1.43,8.5,0.37,0.042,0,1424817
8114,振樺電,20190524,101.5,104,101.5,102.5,1.5,1.49,2.48,44,47,4529,0.9,-30.16,-30.77,749,76.8,0.014,10.7,2.47,10.9,0.06,0.004,0,44099
8121,越峰,20190524,12.4,12.8,12.4,12.65,0.15,1.2,3.2,73,45,924,1.6,-50.68,-5.88,1828,23.1,0.077,,1.66,49,0.04,0.003,0,73102
8131,福懋科,20190524,33.8,34.65,33.75,34.65,0.7,2.06,2.65,347,225,11814,1.5,119.62,36.36,4422,153.2,0.049,11.5,1.3,11,0.08,0.011,0,347086
8147,正淩,20190524,28.65,28.8,28.45,28.45,-0.15,-0.52,1.22,17,14,499,1.2,466.67,-20,297,8.4,0.028,35.2,1.31,37.1,0.06,0.002,0,17466
8150,南茂,20190524,23.85,23.85,23.5,23.5,0.1,0.43,1.5,2847,1630,67259,1.7,-71.53,-10.53,7403,174,0.056,7.7,0.95,13.7,0.39,0.065,0,2847098
8155,博智,20190524,54.7,58,54.7,56.7,1.7,3.09,6,573,448,32785,1.3,60.5,0,498,28.2,0.094,21.4,1.73,10.6,1.16,0.103,0,573656
8163,達方,20190524,41.8,42.35,41.7,41.75,-0.05,-0.12,1.56,1058,802,44396,1.3,-51.56,-13.33,2800,116.9,0.038,8.9,1.27,7.4,0.38,0.043,0,1058740
8171,天宇,20190524,9.81,10.2,9.81,10.2,-0.1,-0.97,3.79,11,11,109,1,,,515,5.3,0.018,,1.34,,0.02,0,0,11002
8176,智捷,20190524,11,11.15,11,11.15,0.15,1.36,1.36,35,24,388,1.5,52.17,36.36,725,8.1,0.027,,1.07,26.7,0.05,0.001,0,35002
8182,加高,20190524,17.8,17.8,17.7,17.75,-0.05,-0.28,0.56,84,55,1495,1.5,-6.67,-28.57,1070,19,0.063,11.1,0.67,10.2,0.08,0.005,0,84100
8183,精星,20190524,14.2,14.3,14,14.05,-0.15,-1.06,2.11,360,186,5074,1.9,-6.01,-9.52,1213,17,0.057,14.1,0.89,12.5,0.3,0.016,0,360002
8201,無敵,20190524,12.4,12.45,12.1,12.3,-0.1,-0.81,2.82,45,34,554,1.3,246.15,18.18,624,7.7,0.002,,1.06,,0.07,0.001,0,45129
8210,勤誠,20190524,60.6,62.6,60.6,61.8,1,1.64,3.29,527,426,32540,1.2,52.75,9.09,1197,74,0.024,10.3,2.17,9.6,0.44,0.032,0,527062
8213,志超,20190524,34.8,35.2,34.75,35,0.25,0.72,1.29,1199,674,41984,1.8,-56.42,-5.26,2712,94.9,0.031,7,0.82,8.1,0.44,0.041,0,1199314
8215,明基材,20190524,23.9,24.25,23.65,23.65,-0.25,-1.05,2.51,1927,1252,46085,1.5,-42.51,-16.67,3207,75.8,0.024,14.3,1.8,26.3,0.61,0.045,0,1927101
8222,寶一,20190524,20.95,21.15,20.8,20.95,0.25,1.21,1.69,338,142,7091,2.4,0.9,20,685,14.4,0.005,25.6,1.55,26.4,0.49,0.007,0,338047
8234,新漢,20190524,26.9,27.25,26.8,26.9,0.25,0.94,1.69,153,84,4133,1.8,21.43,5.88,1412,38,0.127,15,1.52,19,0.11,0.013,0,153000
8240,華宏,20190524,23.2,23.35,23.1,23.2,0,0,1.08,144,102,3341,1.4,-5.26,0,1000,23.2,0.077,23.2,0.61,14.2,0.14,0.01,0,144100
8249,菱光,20190524,21.6,21.65,21.3,21.65,0.3,1.41,1.64,8,11,173,0.7,-73.33,-30,1271,27.5,0.009,12.7,0.82,11.5,0.01,0,0,8075
8255,朋程,20190524,98.5,99.3,97.2,97.4,-2.1,-2.11,2.11,490,376,47957,1.3,-0.61,18.18,749,73,0.243,14.4,2.16,14.4,0.66,0.15,0,490100
8261,富鼎,20190524,24.15,24.8,24.15,24.3,0.15,0.62,2.69,157,116,3842,1.4,-51.54,-12.5,813,19.8,0.006,12,1.36,11.6,0.19,0.004,0,157510
8271,宇瞻,20190524,32.1,32.3,32,32,-0.05,-0.16,0.94,95,82,3049,1.2,-25.2,-7.69,1009,32.3,0.01,10.8,1.17,9.8,0.09,0.003,0,95015
8277,商丞,20190524,6.67,6.81,6.62,6.63,-0.18,-2.64,2.79,124,73,830,1.7,202.44,21.43,916,6.1,0.02,,0.74,,0.14,0.003,0,124100
8279,生展,20190524,117,118,116.5,118,0.5,0.43,1.28,28,28,3293,1,460,42.86,231,27.3,0.091,14.3,3.01,17.8,0.12,0.01,0,28100
8287,英格爾,20190524,3.2,3.3,3.2,3.3,0.1,3.13,3.13,45,14,144,3.2,-69.8,-48.39,1456,4.8,0.016,3.3,1.17,2.8,0.03,0,0,45005
8289,泰藝,20190524,11.9,12.1,11.9,12.1,0.15,1.26,1.67,36,19,438,1.9,-21.74,-17.39,769,9.3,0.031,24.5,0.65,6.2,0.05,0.001,0,36633
8291,尚茂,20190524,4.38,4.38,4.38,4.38,0.31,7.62,0,0,0,0,,,,760,3.3,0.011,,1.27,,0,0,0,0
8299,群聯,20190524,280.5,286,278,286,8.5,3.06,2.88,1109,987,314217,1.1,49.06,0,1971,563.7,1.877,13,2.02,13.1,0.56,0.985,0,1109085
8341,日友,20190524,271,274.5,263,263,-6,-2.23,4.28,421,371,112823,1.1,-36.12,10,1115,293.2,0.094,27.3,9.65,35,0.38,0.109,0,421252
8342,益張,20190524,48.05,48.4,48.05,48.4,0.2,0.41,0.73,19,8,916,2.4,-20.83,-29.41,335,16.2,0.054,13.5,2.08,12.5,0.06,0.003,0,19000
8349,恒耀,20190524,69.8,70.4,69.8,70,-0.4,-0.57,0.85,86,55,6029,1.6,100,45.45,1163,81.4,0.271,12.8,1.84,14.5,0.07,0.019,0,86000
8354,冠好,20190524,20.4,20.4,20.3,20.3,-0.2,-0.98,0.49,8,9,165,0.9,-71.43,-43.75,701,14.2,0.047,13.6,0.84,5.9,0.01,0.001,0,8100
8358,金居,20190524,28.3,28.7,28.25,28.25,-0.05,-0.18,1.59,482,300,13723,1.6,-16.46,6.67,2526,71.4,0.238,10.9,1.32,11.2,0.19,0.043,0,482117
8367,建新國際,20190524,22.1,22.1,22.1,22.1,0,0,0,4,4,88,1,-55.56,-23.08,811,17.9,0.006,14.7,0.92,13.4,0,0,0,4000
8374,羅昇,20190524,18.7,19,18.7,18.7,-0.05,-0.27,1.6,68,38,1284,1.8,-41.88,5.88,892,16.7,0.005,18.7,1.02,21.9,0.08,0.001,0,68343
8383,千附,20190524,39.35,39.55,39.3,39.3,-0.05,-0.13,0.64,105,83,4146,1.3,-45.03,-18.75,1182,46.5,0.155,12.7,1.32,14.4,0.09,0.013,0,105239
8390,金益鼎,20190524,15.1,15.6,14.9,14.9,-0.25,-1.65,4.62,558,328,8509,1.7,-30.08,-5.56,963,14.3,0.048,18.6,0.77,21.1,0.6,0.027,0,558084
8401,白紗科,20190524,12.2,12.25,12.15,12.2,0.2,1.67,0.83,7,8,85,0.9,-93.07,-60.87,627,7.6,0.025,15.3,0.82,18.6,0.01,0,0,7002
8403,盛弘,20190524,27.4,27.5,27.3,27.3,0,0,0.73,49,44,1349,1.1,6.52,10,974,26.6,0.089,17,1.11,17.4,0.05,0.004,0,49276
8404,百和興業-KY,20190524,47.55,47.95,47.45,47.55,0,0,1.05,234,165,11165,1.4,41.82,0,2918,138.8,0.045,24.6,2.72,38.5,0.08,0.011,0,234403
8406,金可-KY,20190524,199.5,205,196,196.5,-2,-1.01,4.53,232,196,46120,1.2,125.24,20,925,181.8,0.605,15.9,1.67,24.4,0.25,0.145,0,232010
8409,商之器,20190524,16.6,16.65,16.6,16.65,0.1,0.6,0.3,2,4,33,0.5,-33.33,-50,280,4.7,0.016,,1.48,,0.01,0,0,2002
8410,森田,20190524,25.8,25.8,25.5,25.8,0,0,1.16,7,6,180,1.2,75,-7.69,366,9.4,0.031,9.3,0.67,8.6,0.02,0.001,0,7000
8411,福貞-KY,20190524,15.2,15.2,15,15.15,-0.15,-0.98,1.31,73,35,1104,2.1,508.33,61.54,1754,26.6,0.009,,0.47,,0.04,0.001,0,73214
8415,大國鋼,20190524,35,35.1,34.9,35.05,0.05,0.14,0.57,217,103,7611,2.1,-49.42,16.67,10315,361.5,1.204,25,1.81,30,0.02,0.024,0,217245
8416,實威,20190524,119,119,119,119,0,0,0,1,3,132,0.3,-66.67,-50,282,33.6,0.112,14.8,3.18,13.4,0,0,0,1111
8418,捷必勝-KY,20190524,15.95,16.2,15.9,16.2,0.3,1.89,1.89,10,10,160,1,233.33,0,760,12.3,0.041,,0.98,,0.01,0.001,0,10000
8420,明揚,20190524,26.95,26.95,26.7,26.85,-0.1,-0.37,0.93,48,37,1286,1.3,-58.26,-7.14,510,13.7,0.046,11.2,1.59,10.7,0.09,0.004,0,48000
8421,旭源,20190524,15.8,16.05,15.75,15.75,-0.05,-0.32,1.9,28,18,443,1.6,180,23.08,535,8.4,0.028,19.6,1.24,21.1,0.05,0.001,0,28035
8422,可寧衛,20190524,168.5,169.5,168.5,168.5,0,0,0.59,108,111,18382,1,-0.92,0,1089,183.5,0.059,14.8,3.15,15.1,0.1,0.018,0,108850
8423,保綠-KY,20190524,22.65,22.8,22.65,22.8,0.15,0.66,0.66,5,3,114,1.7,150,70,210,4.8,0.016,11.4,1.39,12.7,0.02,0,0,5000
8424,惠普,20190524,60,60.2,59.9,60.2,0.2,0.33,0.5,34,25,2041,1.4,142.86,-30,361,21.7,0.072,12.6,2.05,12.2,0.09,0.006,0,34000
8426,紅木-KY,20190524,20.95,21,20.6,20.6,-0.3,-1.44,1.91,13,12,272,1.1,-23.53,10,502,10.3,0.034,41.4,1.15,,0.03,0.001,0,13153
8427,基勝-KY,20190524,38.2,39.05,38.2,39.05,0.65,1.69,2.21,2,2,77,1,-33.33,0,1043,40.7,0.013,32.3,0.96,56.3,0,0,0,2000
8429,金麗-KY,20190524,15,15.05,14.95,15.05,-0.05,-0.33,0.66,667,121,10071,5.5,133.22,223.53,1826,27.5,0.009,9.4,0.37,7.6,0.37,0.01,0,667841
8431,匯鑽科,20190524,40,40.15,39.45,40.1,-0.05,-0.12,1.74,70,55,2792,1.3,48.94,18.18,444,17.8,0.059,,2.21,,0.16,0.009,0,70000
8432,東生華,20190524,67.7,67.9,66.5,67.4,0.3,0.45,2.09,71,57,4778,1.2,-5.33,0,384,25.9,0.086,56.3,2.2,51.9,0.18,0.015,0,71000
8433,弘帆,20190524,54.2,54.2,53,53,-0.1,-0.19,2.26,21,19,1118,1.1,61.54,22.22,526,27.9,0.093,8.8,2.01,8.2,0.04,0.004,0,21022
8435,鉅邁,20190524,50.3,50.5,50.1,50.5,0.1,0.2,0.79,44,27,2210,1.6,41.94,33.33,317,16,0.053,14.4,2.08,14,0.14,0.007,0,44000
8436,大江,20190524,489.5,502,484,500,15,3.09,3.71,1622,1482,805458,1.1,1,0,1027,513.5,1.71,21.4,7.91,23.4,1.57,2.525,0,1622522
8437,大地-KY,20190524,256,256,255.5,255.5,-0.5,-0.2,0.2,15,34,3877,0.4,-63.41,-42.86,381,97.3,0.324,16.4,3.65,17.9,0.04,0.012,0,15149
8440,綠電,20190524,14.45,14.5,14.1,14.4,-0.1,-0.69,2.76,17,15,244,1.1,-46.88,-35.29,380,5.5,0.018,36.5,1.05,66.7,0.04,0.001,0,17014
8442,威宏-KY,20190524,62.3,62.3,60.9,61.7,0.4,0.65,2.28,50,15,3066,3.3,-53.7,43.48,500,30.9,0.01,20.6,2.4,17.1,0.1,0.003,0,50000
8443,阿瘦,20190524,12.1,12.1,11.9,11.9,-0.05,-0.42,1.67,9,10,108,0.9,-43.75,-50,668,7.9,0.003,113.6,0.51,223.8,0.01,0,0,9001
8444,綠河-KY,20190524,101,101,100.5,100.5,-0.5,-0.5,0.5,10,11,1055,0.9,-41.18,0,738,74.2,0.247,63.9,2.73,,0.01,0.003,0,10468
8446,華研,20190524,117,119.5,116,117,1,0.86,3.02,247,205,29160,1.2,341.07,0,529,61.9,0.206,12.3,4.23,11.6,0.47,0.091,0,247120
8450,霹靂,20190524,38.55,39,38.45,38.45,0.15,0.39,1.44,14,14,543,1,-33.33,11.11,514,19.8,0.066,38.8,1.19,32.3,0.03,0.002,0,14000
8454,富邦媒,20190524,262,266.5,262,263,-2,-0.75,1.7,24,23,6341,1,-68,0,1401,368.5,0.119,23.8,5.58,24,0.02,0.006,0,24000
8455,大拓-KY,20190524,40.15,41.1,37,37,-4.1,-9.98,9.98,427,319,16608,1.3,99.53,0,252,9.3,0.031,12.3,1.71,14,1.79,0.052,-1,427501
8462,柏文,20190524,238,251,237.5,246.5,10,4.23,5.71,866,717,213612,1.2,157.74,9.09,614,151.4,0.049,25.6,8.62,31.2,1.41,0.207,0,866670
8463,潤泰材,20190524,25.15,25.2,24.7,24.8,-0.5,-1.98,1.98,96,66,2401,1.5,14.29,15.38,1500,37.2,0.012,24.2,1.56,31.2,0.06,0.002,0,96223
8464,億豐,20190524,228.5,230,225.5,226.5,-1.5,-0.66,1.97,336,309,76557,1.1,5.66,0,2930,663.6,0.214,16.1,4.93,17.3,0.12,0.074,0,336742
8466,美吉吉-KY,20190524,68,68,67.3,68,-0.9,-1.31,1.02,28,27,1895,1,154.55,0,661,44.9,0.014,11.2,1.73,11.8,0.04,0.002,0,28030
8467,波力-KY,20190524,46.5,46.5,43.75,44,-0.6,-1.35,6.17,52,44,2339,1.2,100,-20,509,22.4,0.007,18.2,1.54,15.9,0.1,0.002,0,52000
8472,夠麻吉,20190524,26.3,26.3,25.75,25.75,-0.65,-2.46,2.08,39,33,1019,1.2,-39.06,9.09,203,5.2,0.017,12.7,0.87,83.6,0.2,0.003,0,39080
8473,山林水,20190524,50.5,52.3,50.5,52.2,1.7,3.37,3.56,620,532,32043,1.2,7.08,-7.69,1378,71.9,0.023,26.1,1.23,23.8,0.45,0.031,0,620379
8476,台境,20190524,13.6,13.6,13.6,13.6,0,0,0,0,3,4,0,,,407,5.5,0.018,,1.35,,0,0,0,311
8477,創業家,20190524,54.7,54.7,54.7,54.7,1.7,3.21,0,1,1,55,1,-75,0,227,12.4,0.041,18.3,2.7,24.6,0,0,0,1000
8478,東哥遊艇,20190524,39,39,39,39,-0.45,-1.14,0,4,5,167,0.8,-77.78,-38.46,910,35.5,0.011,13,1.41,24.5,0,0,0,4285
8480,泰昇-KY,20190524,128.5,129.5,128.5,129.5,1,0.78,0.78,64,46,8250,1.4,88.24,40,393,50.9,0.016,16.2,2.98,17.9,0.16,0.008,0,64001
8481,政伸,20190524,59.7,59.8,58.9,58.9,-0.1,-0.17,1.53,22,15,1307,1.5,266.67,87.5,666,39.2,0.013,9.8,2.92,16.8,0.03,0.001,0,22000
8482,商億-KY,20190524,137,137.5,136,136,-0.5,-0.37,1.1,107,48,14630,2.2,-17.69,83.33,1111,151.1,0.049,17.2,3.9,14.5,0.1,0.014,0,107000
8488,吉源-KY,20190524,15.9,15.9,15.9,15.9,0,0,0,0,0,0,,,,675,10.7,0.003,,0.41,,0,0,0,0
8489,三貝德,20190524,107,111,106.5,110,3,2.8,4.21,491,424,53921,1.2,38.7,20,360,39.6,0.132,9.9,4.7,12.8,1.36,0.169,0,491340
8497,格威傳媒,20190524,49.2,49.4,49.15,49.4,0.2,0.41,0.51,10,11,495,0.9,-9.09,-18.18,365,18,0.006,16.4,2.77,10.9,0.03,0,0,10050
8499,鼎炫-KY,20190524,94.5,98.1,94.3,96.9,2.6,2.76,4.03,110,90,10621,1.2,71.88,20,513,49.7,0.016,10.4,2.69,11.2,0.21,0.01,0,110025
8905,裕國,20190524,16.35,16.35,16.25,16.35,0.05,0.31,0.61,52,25,848,2.1,10.64,23.53,1194,19.5,0.065,10.2,0.72,11.1,0.04,0.003,0,52000
8906,花王,20190524,17.9,17.9,17.85,17.85,-0.05,-0.28,0.28,6,2,107,3,-70,150,340,6.1,0.02,,1.75,,0.02,0,0,6000
8908,欣雄,20190524,44.5,44.5,43.95,44.2,-0.25,-0.56,1.24,12,14,535,0.9,-65.71,-18.18,1654,73.1,0.243,20.1,3.16,21.7,0.01,0.002,0,12110
8913,全銓,20190524,16,16.1,15.6,15.75,-0.45,-2.78,3.09,219,149,3474,1.5,212.86,25,693,10.9,0.036,155.9,1.39,229.5,0.32,0.011,0,219945
8916,光隆,20190524,47.5,47.5,47.35,47.35,-0.2,-0.42,0.32,23,17,1099,1.4,-88.61,-39.13,1289,61,0.175,12.2,1.48,11,0.02,0.003,0,23151
8917,欣泰,20190524,49.95,49.95,49.95,49.95,0,0,0,0,0,0,,,,1222,61,0.203,27.7,3.04,27,0,0,0,0
8921,沈氏,20190524,14,14,14,14,0,0,0,0,0,0,,,,466,6.5,0.022,46.6,0.77,40.4,0,0,0,0
8923,時報,20190524,15,15,14.85,14.85,-0.15,-1,1,5,5,75,1,,,304,4.5,0.015,18.8,1,19,0.02,0,0,5000
8924,大田,20190524,32.4,33.3,31.35,32.2,-0.2,-0.62,6.02,2067,1371,67177,1.5,76.97,-11.76,838,27,0.09,10.9,1.29,25.6,2.49,0.211,0,2067956
8926,台汽電,20190524,27.2,27.3,27.2,27.2,0,0,0.37,776,467,21167,1.7,-61.3,-26.09,5890,160.2,0.052,17,1.33,18.6,0.13,0.021,0,776595
8927,北基,20190524,16.8,16.95,16.75,16.75,0.05,0.3,1.2,21,8,355,2.6,950,30,1918,32.1,0.107,33.5,1.47,44.7,0.01,0.001,0,21001
8928,鉅明,20190524,32.2,32.25,31.75,31.8,-0.1,-0.31,1.57,387,225,12347,1.7,6.03,21.43,509,16.2,0.054,11.2,2.01,14.6,0.76,0.039,0,387000
8929,富堡,20190524,27.5,27.5,27.4,27.45,0.05,0.18,0.36,7,10,205,0.7,-65,-46.15,491,13.5,0.045,30.6,1.38,32,0.02,0.001,0,7473
8930,青鋼,20190524,12.95,13.1,12.95,12.95,0,0,1.16,22,16,286,1.4,-56,-6.67,796,10.3,0.034,12.9,0.88,16.3,0.03,0.001,0,22000
8931,大汽電,20190524,25.85,26.1,25.85,26,0.05,0.19,0.96,33,16,859,2.1,-62.92,-38.24,1164,30.3,0.101,20,1.69,19.5,0.03,0.003,0,33094
8932,宏大,20190524,14.4,14.45,14,14,-0.4,-2.78,3.13,97,45,1376,2.2,64.41,4.76,488,6.8,0.023,,0.99,2.3,0.2,0.004,0,97000
8933,愛地雅,20190524,4.76,4.76,4.5,4.5,-0.26,-5.46,5.46,321,118,1467,2.7,-23.57,-15.63,2204,9.9,0.033,,0.92,,0.15,0.005,0,321181
8934,衡平,20190524,37.7,37.7,35.25,35.25,-1.5,-4.08,6.67,6,7,237,0.9,100,12.5,85,3,0.01,11.5,1.1,6.9,0.08,0.001,0,6488
8935,邦泰,20190524,8,8,7.95,7.95,-0.06,-0.75,0.62,79,21,638,3.8,172.41,100,843,6.7,0.022,,0.84,3.4,0.1,0.002,0,79917
8936,國統,20190524,22.4,22.7,22.2,22.4,0.1,0.45,2.24,572,304,12847,1.9,-64.84,-17.39,2258,50.6,0.169,20.4,1.25,19,0.25,0.04,0,572500
8937,合騏,20190524,16.25,16.45,16.25,16.35,0,0,1.22,22,15,359,1.5,-48.84,-37.5,725,11.9,0.04,84.7,1.6,80.6,0.03,0.001,0,22000
8938,明安,20190524,44,44.3,43.5,43.55,-0.45,-1.02,1.82,252,184,11038,1.4,-43.62,7.69,1353,58.9,0.196,8.9,1.44,8.2,0.19,0.035,0,252389
8940,新天地,20190524,12.3,12.45,12.2,12.35,0.15,1.23,2.05,32,30,406,1.1,18.52,-21.43,675,8.3,0.003,119.1,1.02,,0.05,0,0,32900
8941,關中,20190524,49,49,49,49,0,0,0,0,0,0,,,,260,12.7,0.042,16.3,2.04,14.8,0,0,0,0
8942,森鉅,20190524,73.4,74.2,73.4,73.6,0.2,0.27,1.09,198,139,14617,1.4,-37.93,0,1658,122,0.406,10.9,1.75,8.3,0.12,0.046,0,198000
8996,高力,20190524,41.75,41.75,41.3,41.7,0.25,0.6,1.09,44,32,1827,1.4,-29.03,16.67,894,37.3,0.012,15.5,1.94,13.5,0.05,0.002,0,44001
9103,美德醫療-DR,20190524,1.03,1.03,1.02,1.03,0.01,0.98,0.98,41,11,42,3.7,-25.45,-26,206,2.1,,,,,0.02,,0,41000
910322,康師傅-DR,20190524,25.55,25.55,25.1,25.1,-1.2,-4.56,1.71,13,6,328,2.2,-61.76,-4.35,10,5,,,,,0.07,,0,13000
910482,聖馬丁-DR,20190524,0.31,0.31,0.31,0.31,0,0,0,0,0,0,,,,240,0.7,,,,,0,,0,0
9105,泰金寶-DR,20190524,2.37,2.4,2.36,2.38,0,0,1.68,698,105,1663,6.6,-11.08,15.79,839,20,,,,0.2,0.08,,0,698437
910708,恒大健-DR,20190524,1700,1700,1700,1700,0,0,0,0,0,0,,,,6,2,,,,,0,,0,0
910861,神州-DR,20190524,7.05,7.05,7.05,7.05,-0.15,-2.08,0,0,0,0,,,,13,1.8,,,,,0,,0,0
9110,越南控-DR,20190524,1.79,1.79,1.71,1.72,-0.08,-4.44,4.44,82,22,142,3.7,54.72,12.12,105,0.9,,,,,0.16,,0,82000
911608,明輝-DR,20190524,1.03,1.03,1.03,1.03,-0.02,-1.9,0,0,0,0,,,,8,0.2,,,,,0,,0,0
911613,特藝-DR,,,,,,,,,,,,,,,,,,,,,,,,
911616,杜康-DR,20190524,0.8,0.8,0.8,0.8,0,0,0,11,3,9,3.7,-71.05,37.04,13,1,,,,,0.01,,0,11000
911619,耀傑-DR,20190524,0.34,0.34,0.34,0.34,-0.01,-2.86,0,0,0,0,,,,14,0.1,,,,,0,,0,0
911622,泰聚亨-DR,20190524,5.5,5.7,5.5,5.7,0.5,9.62,3.85,15,3,83,5,150,150,30,0.9,,,,,0.09,,0,15000
911868,同方友友-DR,20190524,1.18,1.18,1.16,1.17,-0.02,-1.68,1.68,32,10,37,3.2,-23.81,-23.81,38,0.9,,,,,0.04,,0,32000
912000,晨訊科-DR,20190524,2.43,2.48,2.43,2.48,0.05,2.06,2.06,10,6,25,1.7,42.86,-26.09,68,0.8,,,,,0.03,,0,10000
912398,友佳-DR,20190524,4.66,4.66,4.65,4.65,0,0,0.22,17,3,79,5.7,-15,-43,41,1.9,,,,,0.04,,0,17000
